93.48593529605985,31.917718543008778,0
60.72731321857323,95.55663424197722,1
57.6150809862247,33.37892972249287,0
27.365576625686437,9.866993053829153,0
32.17978396365503,44.45633670731573,1
70.95909771736822,25.89793202923594,0
22.83493010847568,21.62742131964993,0
67.91465461670093,25.97461253165546,0
3.3895015129173145,26.500886516315347,1
35.76294873084911,93.29968759099675,1
26.391914750084677,39.2555816602013,1
67.27141299115084,76.90379952745646,1
63.62813916161462,22.347884823316623,0
40.63631947093871,24.12362046356692,0
31.65856065167959,26.275704165335632,0
56.647152852508896,95.89993042034813,1
56.64087043084931,12.268179707360026,0
48.52014414879625,30.795272509908045,0
19.232008997156214,68.18586289301514,1
94.35862389184625,93.047100434,0
89.8989507127398,51.10124395322283,0
38.12391807355681,1.961999684776894,0
39.139151113959294,32.37954550065679,0
10.69929276080468,98.08349448853004,1
5.382706809831184,15.902339369611907,1
85.33131328954916,33.804327239789124,0
22.431695248670746,75.80519361562986,1
5.199549702843164,3.907597404820129,0
37.78565170582606,69.26900899896144,1
64.94938381904903,74.33782358403508,1
39.03917964857783,28.204374299959056,0
57.8155070186955,27.74649431677353,0
3.040634861155189,36.73323230813473,1
91.61257229610193,42.23870755382051,0
41.55763949779136,37.19566791569978,0
57.75621745022882,90.53310670504304,1
99.14904737850362,75.57953301354591,0
83.89645429189737,81.07623764497495,0
69.62526207405004,74.9063656881188,1
16.98721291032468,73.63299831935373,1
97.05018154237955,54.12865298960964,0
84.50510691618686,40.9584776525272,0
24.762519383969494,59.08460050811195,1
63.75309414709381,35.789283374438284,0
92.10500032283728,83.65903400298075,0
56.92918629273348,11.749873461029026,0
86.17285295587118,99.92371579673967,1
74.53351437037703,97.33775546760822,1
23.2549921250367,63.86872978210221,1
67.0723592204488,3.898337571650501,0
24.96260006656691,29.140864317391834,1
51.294764421756476,52.03130059987808,1
64.26903669118943,29.63634767484098,0
34.10603208082588,61.54290694146315,1
15.732331025243207,96.88554589660737,1
5.483988742006307,1.3388364247528983,0
76.39055334945716,2.9715428754924944,0
30.741075566651354,77.86052271013176,1
70.26326430925923,52.76616924385008,0
76.81201346327178,42.261922208971725,0
97.33114468190308,99.13524225916736,1
20.10189215913497,9.387173893234435,0
66.43184251150365,21.20954647922063,0
43.931270972135216,45.337553556029505,1
74.92452203247424,68.90976036157606,0
25.666733656224118,32.55008676275863,1
28.288185160877955,27.177097494319923,0
15.597445677538857,76.45074151919337,1
21.755872239343056,24.36787797685882,1
21.75603096821891,13.083249889584625,0
29.703849495370804,88.45544184215682,1
32.567606846035325,63.491156228876875,1
90.53317217397077,56.47407508515586,0
2.171048404238174,93.53584601158931,1
10.875453075769926,0.8429476820483894,0
66.76906561057976,60.296965127823135,0
89.70649920102962,76.62600452436502,0
9.908092597096518,30.120516458337722,1
19.515918467825742,90.71233167646717,1
91.07285581836533,84.03675789311399,0
77.7445943654975,21.941990011175182,0
9.777645092995769,53.59887705147931,1
47.725085843542224,92.28452116835047,1
34.9368916753734,72.79696748196358,1
67.27932953239443,38.6747257368034,0
85.4792133026857,85.60291724947591,1
39.65726792624229,87.15538271816905,1
47.090755431479515,49.49624037551554,1
88.03360957230791,63.88155516707095,0
64.66971248999945,94.62296133644712,1
46.577046854431,99.03577929763061,1
0.5245086253412468,70.59494074774429,1
66.05693734989275,77.31537089683152,1
68.85825737331868,63.32843267768109,0
88.1864544583105,84.87328728994169,0
99.41637161439448,79.91774328137114,0
45.75488111534328,42.525008988606984,0
58.08946377505748,66.53736548758233,1
14.096090964021124,70.58158431183952,1
29.89122428297649,38.91438940130172,1
